Player ID,Year,Name,College,5 star recruit,POS,Height (in),Weight (lbs),BMI,Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Weight adjusted Bench,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Speed Score,Vertical Jump Power,Broad Jump Power,Drafted,Rnd,Pick,G,Cmp,Pass_Att,Pct,Pass_Yds,Y/A,AY/A,Pass_TD,Pass_Int,Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TDs,Rec,Rec_Yds,Rec_Avg,Rec_Tds,Pro Bowl,Players AV,Games Played,AV Per Game
2006Tarvaris Jackson,2006,Tarvaris Jackson,Alabama State,0,QB,74,226,29.01,9.38,31.75,19,4.7,22,21.90265487,31.5,107,4.38,7.4,,92.62900587,5073.687416,9351.048711,1,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,59,0.423728814
2006Omar Jacobs,2006,Omar Jacobs,Bowling Green (OH),0,QB,75.88,232,28.33,10.5,33.75,38,4.86,,0,32.5,108,4.29,7.47,,83.17118773,5290.413972,9644.058897,1,5,164,21,504,783,63.8,6593,8.4,9.35,67,11,159.05,135,362,2.4,5,0,0,0,0,0,0,0,0
2006Adam Jennings,2006,Adam Jennings,Frenso State (CA),0,WR,69.13,181,26.63,8.63,28.38,,4.46,,0,37.5,118,4.12,6.88,11.37,91.48905372,4433.576434,7864.653076,1,6,184,14,0,0,0,0,0,0,0,0,0,16,53,3.3,1,34,310,9.1,1,0,0,0,0
2006Greg Jennings,2006,Greg Jennings,Western Michigan,0,WR,71.13,197,27.37,9.13,31,,4.47,,0,36.5,117,4.16,6.68,11.15,98.68840485,4760.720114,8523.523215,1,2,52,34,0,0,0,0,0,0,0,0,0,17,77,4.266666667,0,228,3401,15.46666667,39,1,78,143,0.545454545
2006Jeff King,2006,Jeff King,Virginia Tech,0,TE,77.13,245,28.95,9.5,32.63,,4.88,21,19.28571429,32.5,109,4.09,6.99,11.54,86.40060669,5586.859583,10231.50038,1,5,155,26,0,0,0,0,0,0,0,0,0,0,0,0,0,51,596,11.7,10,0,11,108,0.101851852
2006David Kirtman,2006,David Kirtman,Southern California,0,FB,71.5,233,32.04,9.63,31.25,,4.77,,0,29.5,106,4.31,7.18,12.21,90.01448488,5062.055709,9595.527291,1,5,163,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2006Joe Klopfenstein,2006,Joe Klopfenstein,Colorado,0,TE,77.75,255,29.65,10.13,33,,4.65,27,23.82352941,36,112,4.21,7.39,12.07,109.0833243,6120,10794.66535,1,2,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,66,886,13.45,9,0,3,49,0.06122449
2006Greg Lee,2006,Greg Lee,Pittsburgh,0,WR,73.63,201,26.06,8.5,31.75,,4.6,,0,35.5,114,4.09,6.8,,89.78312685,4790.382866,8584.370915,0,#N/A,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2259,19.35,17,0,1,16,0.0625
2006Matt Leinart,2006,Matt Leinart,Southern California,0,QB,76.88,223,26.52,10.13,33.5,35,4.9,,0,,,,,,77.3660704,0,0,1,1,10,39,807,1245,64.8,10693,8.6,9.333333333,99,23,159.5666667,132,-70,-0.7,9,0,0,0,0,0,12,33,0.363636364
2006Marcedes Lewis,2006,Marcedes Lewis,UCLA,1,TE,78.38,261,29.87,10,34.38,,4.84,23,19.82758621,37,118,4.82,7.24,,95.1237705,6350.404082,11340.74283,1,1,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1520,12.66666667,20,1,42,217,0.193548387
2006Travis Lulay,2006,Travis Lulay,Montana State,0,QB,74.38,216,27.45,9.88,30.25,37,4.74,,0,35,111,4.07,6.93,,85.5796252,5111.492933,9102.804842,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Wali Lundy,2006,Wali Lundy,Virginia,0,RB,71,214,29.84,9.5,31.5,,4.52,18,18.92523364,35,111,4.36,6.99,11.27,102.5392248,5064.164294,9018.519612,1,6,170,49,0,0,0,0,0,0,0,0,0,49,742,3193,4.3,43,114,895,8.1,0,5,14,0.357142857
2006Brandon Marshall,2006,Brandon Marshall,Central Florida,0,WR,76.5,229,27.51,8.88,32.63,,4.54,28,27.51091703,37,120,4.09,7.05,11.87,107.8057851,5571.810478,10034.27725,1,4,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,74,0.405405405
2006Ingle Martin,2006,Ingle Martin,Furman (SC),0,QB,74.25,220,28.05,9.5,31,30,4.72,,0,36,111,4.17,7.13,,88.65121292,5280,9271.375303,1,5,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Wendell Mathis,2006,Wendell Mathis,Frenso State (CA),0,RB,71.38,210,28.97,9.25,31,,4.54,20,21.42857143,33,117,4.22,6.93,11.27,98.86120028,4825.432623,9085.989214,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,24,394,2308,6.05,27,23,215,11.5,0,0,0,0
2006Reggie McNeal,2006,Reggie McNeal,Texas A&M,0,QB,74,198,25.42,8.88,32.25,,4.43,,0,32,121,4.25,6.96,,102.8206349,4480.228566,8712,1,6,193,34,454,830,54.13333333,6536,7.866666667,7.633333333,38,20,130.1666667,374,1752,4.866666667,15,0,0,0,0,0,0,0,0
2006Erik Meyer,2006,Erik Meyer,Eastern Washington,0,QB,73,210,27.7,9.25,31.75,,4.7,,0,32.5,112,4.12,6.83,,86.07120015,4788.736785,8889.724405,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Garrett Mills,2006,Garrett Mills,Tulsa (OK),0,FB,73.13,241,31.68,9.63,31.63,,4.65,23,21.47302905,35.5,111,4.05,6.81,11.05,103.0944359,5743.692889,10156.37022,1,4,106,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,1,16,0.0625
2006Anthony Mix,2006,Anthony Mix,Auburn,0,WR,76.25,235,28.41,9.63,32.88,,4.5,,0,31.5,111,,,,114.6166743,5275.736915,9903.514528,0,#N/A,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,23,288,12.5,2,0,0,0,0
2006DonTrell Moore,2006,DonTrell Moore,New Mexico,0,RB,69.75,210,30.34,9.38,30.5,,4.65,18,19.28571429,32,116,4.32,7.1,12.07,89.83332589,4751.75757,9047.076876,0,#N/A,0,47,0,0,0,0,0,0,0,0,0,47,1014,4956,4.875,51,89,844,9.775,0,0,0,0
2006Sinorice Moss,2006,Sinorice Moss,Miami (FL),0,WR,68,185,28.13,9,29.13,,4.4,,0,,,,,,98.71678847,0,0,1,2,44,12,0,0,0,0,0,0,0,0,0,7,55,7.9,0,37,614,16.6,6,0,4,37,0.108108108
2006Martin Nance,2006,Martin Nance,Miami (OH),0,WR,76.25,213,25.75,10.38,33.13,,4.58,,0,33.5,112,4.08,6.91,,96.81612294,4931.306521,9016.720468,0,#N/A,0,30,0,0,0,0,0,0,0,0,0,1,6,6,0,196,2942,14.6,26,0,0,0,0
2006Barrick Nealy,2006,Barrick Nealy,Texas State,0,QB,76,226,27.51,9.25,31.63,,4.65,,0,32.5,114,4.26,6.94,,96.67776977,5153.592921,9652.07874,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Jerious Norwood,2006,Jerious Norwood,Mississippi State,1,RB,71.63,210,28.77,9.88,31.25,,4.4,15,16.07142857,36.5,122,4.25,6.81,11.52,112.056895,5074.879309,9278.103254,1,3,79,34,0,0,0,0,0,0,0,0,0,34,507,2828,5.533333333,15,38,139,3.1,0,21,66,0.318181818
2006Ben Obomanu,2006,Ben Obomanu,Auburn,1,WR,73,205,27.04,,,,4.45,,0,38,116,4.21,7.18,,104.5547608,5054.819482,8831.670284,1,7,249,25,0,0,0,0,0,0,0,0,0,8,154,14,2,58,716,12.6,12,0,10,69,0.144927536
2006Drew Olson,2006,Drew Olson,UCLA,0,QB,73.63,222,28.79,8.75,31,,5.12,,0,23,97,4.42,,,64.61050361,4258.698393,8745.785728,0,#N/A,0,36,611,1044,58.23333333,7830,7.466666667,7.4,64,28,135.1,177,-123,-0.466666667,2,0,0,0,0,0,0,0,0
2006Jonathan Orr,2006,Jonathan Orr,Wisconsin,0,WR,74.13,198,25.33,9.63,34,,4.47,,0,35.5,119,4.16,7.31,,99.18936122,4718.884614,8639.699995,1,6,172,27,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1530,17.55,16,0,0,0,0
2006Paul Pinegar,2006,Paul Pinegar,Frenso State (CA),0,QB,76.88,232,27.59,9.75,31.25,,5.14,,0,29,110,4.49,7.36,,66.47609573,4997.432941,9732.946111,0,#N/A,0,39,668,1111,60,8363,7.5,7.133333333,73,40,137.4666667,157,27,0.5,7,0,0,0,0,0,0,0,0
2006Jason Pociask,2006,Jason Pociask,Wisconsin,0,TE,75,266,33.24,9.63,32.38,,4.88,23,19.45488722,32.5,115,4.3,7.31,12.36,93.80637298,6065.733262,11410.12883,1,5,150,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2006Leonard Pope,2006,Leonard Pope,Georgia,0,TE,79.75,258,28.52,9.25,34.25,,4.67,22,19.18604651,37.5,118,4.67,7.47,,108.488119,6319.683536,11210.38947,1,3,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1023,16.6,10,0,7,103,0.067961165
2006Quinton Porter,2006,Quinton Porter,Boston College,0,QB,76.63,233,27.89,9.63,32.13,,4.72,,0,33.5,116,4.1,6.76,,93.88969368,5394.339997,10037.9472,0,#N/A,0,10,140,250,56,1764,7.1,7.1,14,6,129,78,159,2,2,0,0,0,0,0,0,0,0
2006Willie Reid,2006,Willie Reid,Florida State,0,WR,70.5,188,26.59,9.25,30.63,,4.41,,0,37.5,117,4.26,7.06,,99.4107813,4605.040716,8134.123677,1,3,95,11,0,0,0,0,0,0,0,0,0,1,5,5,0,50,634,12.7,1,0,1,7,0.142857143
2006Cory Rodgers,2006,Cory Rodgers,Texas Christian,0,WR,71.88,188,25.58,9,31.88,,4.66,,0,33.5,110,4.19,7.37,,79.734115,4352.514675,7887.042538,1,4,104,36,0,0,0,0,0,0,0,0,0,46,115,2.533333333,10,150,2111,14.26666667,17,0,0,0,0
2006Cory Ross,2006,Cory Ross,Nebraska,0,RB,66.25,201,32.19,9,29.38,,4.59,15,16.79104478,,,,,,90.56811127,0,0,0,#N/A,0,36,0,0,0,0,0,0,0,0,0,36,562,2559,4.533333333,15,66,690,13.2,0,0,0,0
2006Derrick Ross,2006,Derrick Ross,Tarleton State (TX),0,RB,70.5,226,31.97,9.13,30.25,,4.61,20,19.91150442,35,112,4.35,7,11.59,100.0771049,5348.136124,9567.036741,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2006Richie Ross,2006,Richie Ross,Nebraska-Kearney,0,WR,75.88,209,25.52,9.5,30.63,,4.64,,0,37,120,4.29,6.95,11.72,90.17878083,5085.189475,9157.921161,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2006Tony Scheffler,2006,Tony Scheffler,Western Michigan,0,TE,77.38,254,29.82,9.13,33.25,,4.57,17,15.05905512,33.5,115,4.01,6.81,11.41,116.4659335,5880.525147,10895.38618,1,2,61,22,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1240,11.3,12,0,28,107,0.261682243
2006D.J. Shockley,2006,D.J. Shockley,Georgia,0,QB,73.13,214,28.13,9,32.13,19,4.61,,0,37.5,121,4.17,7.07,,94.76327631,5241.90805,9416,1,7,223,12,173,310,55.8,2588,8.3,9.2,24,5,148.3,78,322,4.1,4,0,0,0,0,0,0,0,0
2006Brad Smith,2006,Brad Smith,Missouri,0,WR,74.13,213,27.25,10,33.5,24,4.51,,0,39.5,128,4.33,7,,102.9682737,5354.736968,9639.279641,1,4,103,47,818,1454,56.35,8644,5.95,5.725,56,32,114.525,779,4193,5.3,44,#N/A,0,0,0,0,20,127,0.157480315
2006Kent Smith,2006,Kent Smith,Central Michigan,0,QB,76.75,216,25.78,9.13,34.38,,4.64,,0,35,122,4.47,7.41,,93.19912277,5111.492933,9543.191919,0,#N/A,0,22,443,753,58.6,5083,6.8,6.75,32,14,125.75,269,794,2.95,17,0,0,0,0,0,0,0,0
2006Clinton Solomon,2006,Clinton Solomon,Iowa,0,WR,74.75,214,26.92,9.75,33.63,,4.6,,0,33,114,4.46,7.17,11.82,95.58999575,4917.345625,9139.578984,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,1,8,8,0,104,1705,16.5,13,0,0,0,0
2006Maurice Stovall,2006,Maurice Stovall,Notre Dame,0,WR,76.38,217,26.15,9.63,33.75,,4.59,,0,35,122,4.14,6.81,,97.77751316,5135.157252,9587.373363,1,3,90,12,0,0,0,0,0,0,0,0,0,2,1,0.5,0,69,1149,16.7,11,0,5,81,0.061728395
2006Quinn Sypniewski,2006,Quinn Sypniewski,Colorado,0,TE,78.5,268,30.57,9.25,32.75,,4.8,20,16.79104478,32.5,114,4.52,7.09,11.45,100.97174,6111.340279,11445.82789,1,5,166,13,0,0,0,0,0,0,0,0,0,0,0,0,0,29,447,15.4,5,0,2,31,0.064516129
2006Naufahu Tahi,2006,Naufahu Tahi,Brigham Young,0,FB,71.88,254,34.56,8.5,30.25,,4.88,35,31.00393701,29,101,4.7,7.72,13.14,89.57450653,5471.327444,10210.67363,0,#N/A,0,22,0,0,0,0,0,0,0,0,0,22,190,836,4.35,11,57,514,8.9,0,1,56,0.017857143
2006David Thomas,2006,David Thomas,Texas,0,TE,75.13,252,31.39,10.25,31.63,,4.72,19,16.96428571,37.5,113,4.34,7.05,11.69,101.5459348,6172.714152,10715.18698,1,3,86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1043,14.75,10,0,10,80,0.125
2006Marcus Vick,2006,Marcus Vick,Virginia Tech,1,QB,72,200,27.12,8.75,31.13,11,4.51,,0,36,117,4.08,6.94,,96.68382505,4800,8653.323061,0,#N/A,0,13,177,289,61.2,2393,8.3,7.9,17,10,143.3,147,380,2.6,6,0,0,0,0,0,0,0,0
2006Lawrence Vickers,2006,Lawrence Vickers,Colorado,0,FB,72.3,245,32.95,10,31.5,,4.9,21,19.28571429,30.5,104,4.63,7.74,12.12,84.99859752,5412.226898,9994.078247,1,6,180,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,3,106,0.028301887
2006Delanie Walker,2006,Delanie Walker,Central Missouri,0,WR,73.25,240,31.44,9.75,32,,4.55,,0,36.5,118,,,,111.9942307,5799.862067,10428.26927,1,6,175,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,1,47,183,0.256830601
2006Cooper Wallace,2006,Cooper Wallace,Auburn,0,TE,75.63,261,32.08,9.25,31.25,,4.83,21,18.10344828,29,105,4.21,7.29,12.09,95.91399488,5622.112059,10697.8166,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2006Leon Washington,2006,Leon Washington,Florida State,1,RB,67.88,201,30.67,9,29,,4.49,17,19.02985075,32.5,105,4.37,6.94,11.62,98.91011096,4583.505209,8238.548416,1,4,117,21,0,0,0,0,0,0,0,0,0,21,235,1381,5.65,10,39,357,8.55,1,34,126,0.26984127
2006Todd Watkins,2006,Todd Watkins,Brigham Young,0,WR,74.38,202,25.67,9.25,31.25,,4.43,15,16.70792079,36,118,4.24,7.13,,104.8978194,4848,8777.126637,1,7,218,23,0,0,0,0,0,0,0,0,0,1,-4,-4,0,101,1720,16.9,15,0,1,21,0.047619048
2006Jeff Webb,2006,Jeff Webb,San Diego State,0,WR,74.13,211,26.99,9.38,32.25,,4.43,,0,37,126,4.08,6.81,,109.5714846,5133.851576,9473.876503,1,6,190,33,0,0,0,0,0,0,0,0,0,2,16,8,0,218,2678,12.36666667,20,0,2,31,0.064516129
2006Terrence Whitehead,2006,Terrence Whitehead,Oregon,0,RB,70.13,209,29.87,10,29,,4.73,,0,30.5,108,4.27,7.21,11.86,83.5086992,4616.960905,8687.966851,0,#N/A,0,34,0,0,0,0,0,0,0,0,0,34,548,2560,4.633333333,16,124,1148,9.2,0,0,0,0
2006Charlie Whitehurst,2006,Charlie Whitehurst,Clemson,0,QB,76.75,223,26.61,9.38,32.38,33,4.76,,0,33,112,4.11,7,,86.87744653,5124.149881,9440.040678,1,3,81,35,694,1154,60,8111,6.966666667,6,39,40,122.1333333,223,118,0.5,8,0,0,0,0,0,7,26,0.269230769
2006Brandon Williams,2006,Brandon Williams,Wisconsin,1,WR,69.38,179,26.14,8.38,29.38,,4.5,38,47.76536313,34.5,115,4.07,6.87,,87.30376467,4205.547765,7678.244591,1,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59,0.016949153
2006DeAngelo Williams,2006,DeAngelo Williams,Memphis,0,RB,69,214,31.6,9.38,30.5,,4.49,25,26.28504673,35.5,121,,,,105.3072823,5100.208623,9416,1,1,27,44,0,0,0,0,0,0,0,0,0,44,969,6026,6.25,55,70,723,9.85,1,74,142,0.521126761
2006T.J. Williams,2006,T.J. Williams,North Carolina State,0,TE,74.4,269,34.16,9.75,33.88,,4.75,25,20.91078067,34,111,4.54,7.49,,105.683658,6274.104239,11336.36344,1,6,202,48,0,0,0,0,0,0,0,0,0,1,7,7,0,120,1514,12.675,8,0,0,0,0
2006Travis Wilson,2006,Travis Wilson,Oklahoma,0,WR,74,214,27.47,9.5,31.38,,4.53,,0,36.5,120,3.99,6.7,,101.6367948,5171.543677,9377.010184,1,3,78,46,646,1068,60.4,7401,6.925,6.325,54,37,127.975,400,1226,2.9,21,75,970,12.8,12,0,0,0,0
2006Vince Young,2006,Vince Young,Texas,1,QB,76.6,229,27.44,9.13,33.25,15,4.48,,0,,,,,,113.6981562,0,0,1,1,3,25,360,575,62.2,4885,8.35,8,38,21,146.15,322,2129,6.65,26,0,0,0,0,1,36,60,0.6
2005Jared Allen,2005,Jared Allen,Florida Atlantic,0,QB,74.25,218,27.8,8.88,30.25,19,5,,0,27.5,106,4.39,7.29,,69.76,4572.806578,8977.789483,0,#N/A,0,12,177,291,60.8,2554,8.8,8.4,13,8,143.8,63,-13,-0.2,2,0,0,0,0,1,127,187,0.679144385
2005Derek Anderson,2005,Derek Anderson,Oregon State,0,QB,78.13,242,27.87,9.88,33,23,5.06,,0,29,101,4.62,7.67,,73.83177242,5212.839533,9728.279601,1,6,213,38,751,1474,50.8,10986,7.466666667,6.9,78,54,123.6,177,-508,-3.1,8,0,0,0,0,1,22,78,0.282051282
2005J.J. Arrington,2005,J.J. Arrington,California,0,RB,68.88,214,31.71,8.75,30.5,,4.45,18,18.92523364,35,116,4.1,6.81,11.07,109.1449698,5064.164294,9219.40215,1,2,44,25,0,0,0,0,0,0,0,0,0,25,396,2625,6.35,20,42,299,7.15,0,13,58,0.224137931
2005Billy Bajema,2005,Billy Bajema,Oklahoma State,0,TE,76.88,261,31.04,9.88,33.25,,4.78,16,13.79310345,31.5,111,4.25,7.05,11.76,99.99054063,5859.435468,10999.22252,1,7,249,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,2,120,0.016666667
2005Marion Barber,2005,Marion Barber,Minnesota,0,RB,71.38,221,30.49,8.88,31.5,,4.53,20,20.36199095,40,122,,,,104.9613629,5590.906903,9764.099139,1,4,109,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2005Adam Bergen,2005,Adam Bergen,Lehigh (PA),0,TE,76.38,265,31.93,10.25,33.75,,4.84,25,21.22641509,38,118,4.1,7.11,11.6,96.58160606,6534.278843,11514.54732,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,3,30,0.1
2005Brock Berlin,2005,Brock Berlin,Miami (FL),1,QB,73.5,221,28.76,9.5,30.88,13,4.89,,0,29,106,4.54,7.49,,77.30130627,4760.48569,9101.337045,0,#N/A,0,25,406,700,57.95,5099,7.3,6.8,34,23,128.7,74,-115,-1.6,0,0,0,0,0,0,0,0,0
2005DeCori Birmingham,2005,DeCori Birmingham,Arkansas,0,RB,69.75,210,30.34,9,30.38,,4.59,14,15,34.5,115,4.28,7.13,11.75,94.62339983,4933.882852,9007.996448,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,24,199,1005,5.15,6,34,361,10.6,0,0,0,0
2005Larry Brackins,2005,Larry Brackins,Pearl River (MS),0,WR,76.38,205,24.7,8.5,33.5,,4.65,,0,35,108,4.44,7.16,,87.69443718,4851.185422,8521.689973,1,5,155,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2005Mark Bradley,2005,Mark Bradley,Oklahoma,0,WR,73.38,201,26.24,8.88,31.38,,4.43,,0,39.5,128,3.98,6.96,10.88,104.3785233,5053.061646,9096.221633,1,2,39,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,11,57,0.192982456
2005Craig Bragg,2005,Craig Bragg,UCLA,0,WR,72.63,196,26.12,9.75,32.25,,4.46,,0,36,,,,,99.0710195,4704,0,1,6,195,46,0,0,0,0,0,0,0,0,0,16,151,7.166666667,2,193,2845,14.575,19,0,0,0,0
2005Nehemiah Broughton,2005,Nehemiah Broughton,Citadel (SC),0,RB,71.5,250,34.38,9.75,32.38,,4.61,25,22.5,30,108,4.28,7.54,11.91,110.704762,5477.225575,10392.30485,1,7,222,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2005Reggie Brown,2005,Reggie Brown,Georgia,0,WR,73.63,196,25.42,9.38,31.38,,4.52,,0,41.5,128,3.94,6.99,11.34,93.91443018,5050.566701,8869.947463,1,2,35,25,0,0,0,0,0,0,0,0,0,8,104,13.05,0,102,1522,14.85,9,0,11,26,0.423076923
2005Ronnie Brown,2005,Ronnie Brown,Auburn,0,RB,72.25,233,31.38,9.63,31.63,,4.46,18,17.38197425,34,117,4.08,7.1,,117.7732018,5434.447166,10081.12137,1,1,2,45,0,0,0,0,0,0,0,0,0,45,507,2697,5.1,28,58,668,13.3,1,48,132,0.363636364
2005Jason Campbell,2005,Jason Campbell,Auburn,1,QB,76.75,230,27.45,9.63,33.63,28,4.72,,0,,,,7.42,,92.6808135,0,0,1,1,25,26,369,563,65.7,4967,8.85,8.75,30,15,152.75,131,29,0.25,4,0,0,0,0,0,54,90,0.6
2005Timmy Chang,2005,Timmy Chang,Hawaii,0,QB,73,211,27.84,10,31.63,26,5.1,,0,29,103,4.2,7.24,,62.37804317,4545.079097,8565.664481,0,#N/A,0,50,1305,2296,56.575,15972,6.95,6.45,111,74,124.1,142,-111,-0.875,6,0,0,0,0,0,0,0,0
2005Maurice Clarett,2005,Maurice Clarett,Ohio State,1,RB,71.63,234,32.06,9.5,30.75,,4.84,22,21.15384615,34,113,,,,85.28338044,5457.770974,9949.816481,1,3,101,11,0,0,0,0,0,0,0,0,0,11,222,1237,5.6,16,12,104,8.7,0,0,0,0
2005Mark Clayton,2005,Mark Clayton,Oklahoma,0,WR,70.38,193,27.39,9.13,30.63,,4.43,,0,36.5,117,4.07,6.95,11.08,100.2241542,4664.055746,8350.456754,1,1,22,39,0,0,0,0,0,0,0,0,0,13,73,4.85,0,194,2820,14,26,1,31,83,0.373493976
2005DeAndra Cobb,2005,DeAndra Cobb,Michigan State,0,RB,69.8,196,28.28,8.88,31.25,,4.53,17,19.51530612,34,118,4.25,7.13,11.72,93.08790556,4571.466286,8516.419905,1,6,201,12,0,0,0,0,0,0,0,0,0,12,96,728,7.6,4,7,10,1.4,0,0,0,0
2005Jerome Collins,2005,Jerome Collins,Notre Dame,0,TE,76.25,267,32.28,9.38,32.25,,4.73,21,17.69662921,,114,,,,106.6833621,0,11403.11957,1,5,144,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2005Jonas Crafts,2005,Jonas Crafts,Texas-El Paso,0,TE,74.88,247,30.97,9.5,30.88,,4.89,24,21.86234818,,,,,,86.39557759,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2005Airese Currie,2005,Airese Currie,Clemson,1,WR,70.5,186,26.31,8,31.5,,4.52,,0,38,125,4.07,7.05,10.91,89.12287762,4586.324018,8318.172876,1,5,140,21,0,0,0,0,0,0,0,0,0,7,10,1.65,0,104,1428,13.6,6,0,0,0,0
2005Tony Curtis,2005,Tony Curtis,Portland State (OR),0,TE,77.38,269,31.58,9.75,33,,4.97,21,17.56505576,,115,,,,88.17728461,0,11538.8145,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
2005Anthony Davis,2005,Anthony Davis,Wisconsin,0,RB,66.6,200,31.7,8.63,29.75,,4.53,18,20.25,38,119,,7.39,,94.98765874,4931.531202,8726.969692,1,7,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,0.276595745
2005Josh Davis,2005,Josh Davis,Marshall (WV),0,WR,72.38,191,25.63,9.38,32,,4.55,,0,37.5,118,4.22,7.19,11.44,89.1287419,4678.525409,8299.164295,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005Joel Dreessen,2005,Joel Dreessen,Colorado State,0,TE,76.25,260,31.44,9.25,33.38,,4.77,22,19.03846154,36,111,4.01,7.09,11.64,100.4453479,6240,10957.0799,1,6,198,44,0,0,0,0,0,0,0,0,0,1,2,2,0,123,1295,10.5,10,0,17,120,0.141666667
2005Kevin Dudley,2005,Kevin Dudley,Michigan,0,FB,72.5,238,31.83,9.38,31.13,,4.96,19,17.96218487,30,109,4.56,7.25,11.88,78.64665334,5214.318747,9939.171796,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
2005Braylon Edwards,2005,Braylon Edwards,Michigan,0,WR,74.88,211,26.45,9.88,33.13,,4.45,22,23.45971564,,,,,,107.6149001,0,0,1,1,3,38,0,0,0,0,0,0,0,0,0,10,72,2.4,0,249,3503,14.16666667,39,1,46,112,0.410714286
2005Ryan Fitzpatrick,2005,Ryan Fitzpatrick,Harvard,0,QB,74.38,232,29.48,10.75,31.13,48,4.87,,0,30.5,103,4.07,7.09,,82.49015805,5125.047512,9418.171372,1,7,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,165,0.612121212
2005Charles Frederick,2005,Charles Frederick,Washington,0,WR,70.75,194,27.25,,,,4.78,,0,33,108,4.25,7.41,,74.32247082,4457.780614,8064.42856,0,#N/A,0,25,0,0,0,0,0,0,0,0,0,6,18,3,0,104,1482,14.3,7,0,0,0,0
2005Charlie Frye,2005,Charlie Frye,Akron,0,QB,75.88,225,27.47,8.88,31.13,38,4.85,,0,33,109,4.08,6.94,,81.32902378,5170.106382,9396.275858,1,3,67,46,913,1436,63.25,11049,7.625,7.525,64,32,137.375,375,429,1.025,19,0,0,0,0,0,8,26,0.307692308
